1	12	1	1.30	1.08	0.04	1.69	7.32	
1	12	2	1.10	0.90	0.05	1.42	7.49	
1	12	3	1.21	0.87	0.07	1.49	7.38	
1	12	4	1.15	0.86	0.15	1.44	7.43	
1	12	5	1.48	0.76	0.17	1.66	7.10	
1	12	6	1.44	0.50	0.35	1.52	7.11	
1	12	8	1.85	0.13	0.08	1.85	6.69	
1	13	0	1.93	1.40	0.05	2.39	6.75	
1	13	1	1.16	0.81	0.03	1.41	7.42	
1	13	2	1.14	0.95	0.05	1.49	7.45	
1	13	3	1.18	0.91	0.08	1.49	7.41	
1	13	4	1.17	0.61	0.08	1.32	7.39	
1	13	5	1.39	0.29	0.09	1.42	7.15	
1	13	6	1.88	1.57	0.59	2.45	6.84	
1	13	7	1.80	0.14	0.10	1.81	6.74	
1	13	9	1.87	0.12	0.06	1.87	6.67	
1	14	0	1.82	1.42	0.05	2.31	6.86	
1	14	1	1.17	0.70	0.03	1.37	7.39	
1	14	2	1.09	0.96	0.05	1.45	7.51	
1	14	3	1.18	0.93	0.08	1.50	7.42	
1	14	4	1.58	1.39	0.25	2.11	7.09	
1	14	5	1.12	0.50	0.11	1.22	7.43	
1	14	6	2.43	1.37	0.46	2.79	6.26	
1	14	7	0.73	0.00	0.00	0.73	7.81	
1	14	10	1.80	0.14	0.07	1.81	6.74	
1	15	0	1.88	1.44	0.06	2.37	6.81	
1	15	1	1.14	0.80	0.04	1.40	7.44	
1	15	2	1.18	0.71	0.04	1.38	7.39	
1	15	3	1.12	1.04	0.10	1.53	7.49	
1	15	4	1.22	0.43	0.06	1.29	7.33	
1	15	5	1.14	0.42	0.09	1.22	7.40	
1	15	6	1.20	0.38	0.13	1.26	7.35	
1	16	0	1.79	1.41	0.06	2.29	6.89	
1	16	1	1.10	0.69	0.03	1.30	7.47	
1	16	2	1.09	0.85	0.06	1.38	7.49	
1	16	3	1.16	0.44	0.04	1.24	7.39	
1	16	4	1.34	0.47	0.07	1.42	7.21	
1	16	5	1.25	0.39	0.07	1.31	7.30	
1	16	7	1.29	0.00	0.00	1.29	7.25	
1	17	0	1.78	1.29	0.05	2.20	6.88	
1	17	1	1.06	0.85	0.05	1.36	7.52	
1	17	2	1.15	0.58	0.04	1.29	7.41	
1	17	3	1.24	0.50	0.06	1.34	7.32	
1	17	4	1.37	0.42	0.06	1.43	7.18	
1	17	5	1.41	0.14	0.05	1.42	7.12	
1	17	6	1.87	0.41	0.21	1.91	6.68	
1	18	0	1.76	1.61	0.09	2.38	6.96	
1	18	1	1.12	0.54	0.03	1.24	7.43	
1	18	2	1.16	0.50	0.04	1.26	7.40	
1	18	3	1.18	0.53	0.06	1.29	7.37	
1	18	4	1.50	0.40	0.09	1.55	7.05	
1	18	5	1.50	0.18	0.04	1.51	7.04	
1	18	6	1.42	0.17	0.07	1.43	7.12	
1	18	7	1.66	0.00	0.00	1.66	6.88	
1	19	0	1.90	1.12	0.07	2.21	6.73	
1	19	1	1.13	0.64	0.05	1.29	7.44	
1	19	2	1.13	0.48	0.04	1.23	7.42	
1	19	3	1.21	0.42	0.07	1.28	7.34	
1	19	4	1.40	0.27	0.05	1.43	7.14	
1	19	5	1.44	0.39	0.10	1.49	7.11	
1	19	6	1.55	0.15	0.06	1.56	6.99	
1	19	7	1.50	0.21	0.09	1.51	7.04	
1	20	0	1.97	1.19	0.08	2.31	6.67	
1	20	1	1.16	0.44	0.04	1.24	7.39	
1	20	2	1.08	0.77	0.09	1.33	7.49	
1	20	3	1.33	0.38	0.05	1.38	7.22	
1	20	4	1.29	0.25	0.06	1.31	7.25	
1	20	5	1.38	0.31	0.11	1.41	7.17	
1	20	6	1.68	0.32	0.11	1.72	6.86	
1	20	7	1.49	0.11	0.05	1.49	7.05	
1	20	8	1.29	0.00	0.00	1.29	7.25	
1	21	0	1.85	1.24	0.09	2.22	6.80	
1	21	1	1.23	0.55	0.06	1.35	7.33	
1	21	2	1.27	0.61	0.07	1.41	7.29	
1	21	3	1.20	0.59	0.12	1.34	7.36	
1	21	4	1.33	0.38	0.08	1.39	7.21	
1	21	5	1.32	0.27	0.08	1.35	7.22	
1	21	7	1.67	0.20	0.10	1.68	6.87	
1	21	8	1.58	0.00	0.00	1.58	6.96	
1	22	0	2.03	1.31	0.14	2.41	6.64	
1	22	1	1.14	0.68	0.08	1.33	7.42	
1	22	2	1.17	0.64	0.13	1.33	7.40	
1	22	3	1.27	0.40	0.08	1.33	7.28	
1	22	4	1.44	0.56	0.15	1.54	7.12	
1	22	5	1.42	0.11	0.04	1.42	7.12	
1	22	6	1.42	0.00	0.00	1.42	7.12	
1	22	8	1.50	0.16	0.11	1.51	7.03	
1	22	9	1.58	0.00	0.00	1.58	6.96	
1	23	0	2.07	1.04	0.11	2.32	6.55	
1	23	1	1.05	0.68	0.11	1.25	7.52	
1	23	2	1.31	0.34	0.07	1.36	7.23	
1	23	3	1.18	0.55	0.21	1.30	7.37	
1	23	4	1.38	0.13	0.03	1.39	7.15	
1	23	5	1.52	0.23	0.16	1.54	7.02	
1	23	6	1.66	0.00	0.00	1.66	6.88	
1	23	7	1.42	0.00	0.00	1.42	7.12	
1	23	9	1.51	0.15	0.08	1.51	7.03	
1	24	0	1.76	1.27	0.19	2.17	6.90	
1	24	1	1.36	0.36	0.07	1.41	7.18	
1	24	2	1.24	0.56	0.15	1.36	7.32	
1	24	3	1.36	0.21	0.06	1.37	7.18	
1	24	4	1.37	0.03	0.02	1.37	7.16	
1	24	5	1.46	0.14	0.05	1.46	7.08	
1	24	6	1.60	0.22	0.13	1.61	6.94	
1	25	0	2.80	0.19	0.09	2.80	5.74	
1	25	1	1.35	0.38	0.08	1.40	7.20	
1	25	2	1.43	0.24	0.10	1.45	7.11	
1	25	3	1.62	0.09	0.05	1.63	6.91	
1	25	4	1.63	0.06	0.02	1.63	6.90	
1	25	5	1.42	0.00	0.00	1.42	7.12	
1	25	6	1.29	0.00	0.00	1.29	7.25	
1	26	0	1.33	0.96	0.18	1.64	7.27	
1	26	1	1.33	0.03	0.02	1.33	7.21	
1	26	2	1.36	0.14	0.10	1.37	7.18	
1	26	3	1.46	0.04	0.02	1.46	7.08	
1	26	4	1.68	0.06	0.03	1.68	6.86	
1	26	7	1.29	0.00	0.00	1.29	7.25	
1	27	0	2.40	0.64	0.32	2.48	6.17	
1	27	1	1.44	0.12	0.05	1.45	7.10	
1	27	2	1.29	0.00	0.00	1.29	7.25	
1	27	5	1.58	0.00	0.00	1.58	6.96	
1	28	0	1.86	0.50	0.29	1.92	6.70	
1	28	1	1.42	0.00	0.00	1.42	7.12	
2	0	1	3.46	1.57	0.04	3.80	5.31	
2	0	2	3.58	1.67	0.04	3.95	5.24	
2	0	3	3.53	1.58	0.04	3.86	5.25	
2	0	4	3.33	1.27	0.04	3.56	5.36	
2	0	5	3.24	1.20	0.06	3.45	5.43	
2	0	6	3.14	0.98	0.07	3.29	5.48	
2	0	7	3.24	1.78	0.21	3.70	5.59	
2	0	8	4.43	1.80	0.54	4.79	4.48	
2	0	10	2.71	0.00	0.00	2.71	5.83	
2	1	0	4.10	2.37	0.06	4.74	5.03	
2	1	1	3.37	1.62	0.04	3.74	5.41	
2	1	2	3.40	1.56	0.03	3.74	5.37	
2	1	3	3.26	1.45	0.04	3.57	5.47	
2	1	4	3.22	1.48	0.05	3.55	5.52	
2	1	5	3.02	1.03	0.06	3.19	5.62	
2	1	6	3.12	1.62	0.15	3.52	5.65	
2	1	7	2.99	0.91	0.18	3.13	5.62	
2	1	8	3.26	1.72	0.61	3.68	5.56	
2	1	9	2.71	0.00	0.00	2.71	5.83	
2	2	0	4.05	2.41	0.05	4.72	5.09	
2	2	1	3.21	1.56	0.03	3.57	5.55	
2	2	2	3.23	1.52	0.03	3.57	5.51	
2	2	3	3.05	1.45	0.04	3.38	5.67	
2	2	4	3.15	1.52	0.06	3.50	5.59	
2	2	5	2.75	0.87	0.05	2.89	5.85	
2	2	6	3.32	1.66	0.24	3.71	5.47	
2	2	7	2.86	1.24	0.29	3.12	5.81	
2	2	8	2.71	0.00	0.00	2.71	5.83	
2	3	0	3.83	2.40	0.04	4.52	5.28	
2	3	1	3.02	1.55	0.03	3.40	5.73	
2	3	2	2.95	1.48	0.03	3.30	5.78	
2	3	3	2.99	1.53	0.05	3.36	5.76	
2	3	4	2.85	1.57	0.06	3.26	5.89	
2	3	5	3.01	1.75	0.14	3.48	5.80	
2	3	6	2.80	1.20	0.18	3.04	5.86	
2	3	7	3.56	2.68	0.95	4.46	5.65	
2	4	0	3.68	2.18	0.04	4.27	5.33	
2	4	1	2.81	1.49	0.03	3.18	5.92	
2	4	2	2.78	1.52	0.03	3.17	5.95	
2	4	3	2.75	1.38	0.04	3.08	5.95	
2	4	4	2.63	1.25	0.06	2.91	6.03	
2	4	5	2.71	1.80	0.14	3.25	6.10	
2	4	6	4.58	3.32	0.56	5.66	5.17	
2	4	7	2.15	0.24	0.12	2.16	6.39	
2	4	8	1.35	0.00	0.00	1.35	7.19	
2	5	0	3.37	2.25	0.04	4.06	5.63	
2	5	1	2.63	1.49	0.03	3.02	6.09	
2	5	2	2.66	1.48	0.03	3.05	6.06	
2	5	3	2.52	1.34	0.04	2.86	6.16	
2	5	4	2.44	1.27	0.07	2.75	6.23	
2	5	5	2.48	1.43	0.15	2.86	6.22	
2	5	6	2.30	0.78	0.13	2.43	6.28	
2	5	7	4.84	1.90	0.95	5.20	4.16	
2	5	8	2.51	0.00	0.00	2.51	6.03	
2	5	9	1.35	0.00	0.00	1.35	7.19	
2	6	0	3.15	2.07	0.03	3.77	5.77	
2	6	1	2.39	1.35	0.02	2.74	6.29	
2	6	2	2.49	1.48	0.04	2.90	6.22	
2	6	3	2.36	1.57	0.06	2.84	6.37	
2	6	4	2.47	1.51	0.09	2.90	6.25	
2	6	5	2.52	1.29	0.14	2.83	6.15	
2	6	6	1.77	0.81	0.17	1.95	6.81	
2	6	7	2.51	1.54	0.51	2.95	6.22	
2	6	8	1.74	0.55	0.32	1.82	6.82	
2	7	0	2.98	2.06	0.03	3.62	5.93	
2	7	1	2.15	1.34	0.03	2.53	6.53	
2	7	2	2.23	1.42	0.04	2.65	6.46	
2	7	3	2.29	1.51	0.06	2.75	6.43	
2	7	4	2.24	1.87	0.12	2.92	6.57	
2	7	5	2.01	1.55	0.19	2.54	6.70	
2	7	6	2.85	1.90	0.48	3.42	6.00	
2	7	7	2.12	0.40	0.12	2.15	6.43	
2	8	0	2.75	1.99	0.03	3.40	6.12	
2	8	1	2.02	1.34	0.03	2.43	6.65	
2	8	2	1.99	1.43	0.04	2.45	6.70	
2	8	3	1.91	1.21	0.05	2.26	6.74	
2	8	4	2.06	1.68	0.13	2.66	6.69	
2	8	5	1.89	1.94	0.25	2.71	6.92	
2	8	6	1.90	1.66	0.28	2.53	6.84	
2	8	7	6.79	0.00	0.00	6.79	1.75	
2	9	0	2.54	1.91	0.03	3.17	6.29	
2	9	1	1.82	1.22	0.03	2.19	6.83	
2	9	2	1.78	1.23	0.04	2.16	6.87	
2	9	3	1.89	1.43	0.07	2.37	6.79	
2	9	4	1.85	1.19	0.11	2.20	6.80	
2	9	5	2.34	1.55	0.20	2.81	6.38	
2	9	6	3.31	3.78	0.77	5.02	6.45	
2	9	7	-1.01	4.12	2.91	4.24	10.39	
2	10	0	2.49	1.90	0.03	3.13	6.34	
2	10	1	1.64	1.14	0.03	1.99	6.99	
2	10	2	1.66	1.28	0.04	2.10	6.99	
2	10	3	1.75	1.14	0.06	2.09	6.88	
2	10	4	1.86	1.31	0.10	2.28	6.80	
2	10	5	1.53	0.43	0.08	1.59	7.02	
2	10	6	3.21	1.87	0.56	3.72	5.64	
2	11	0	2.35	1.79	0.04	2.96	6.44	
2	11	1	1.52	1.01	0.02	1.83	7.09	
2	11	2	1.60	0.97	0.03	1.87	7.00	
2	11	3	1.58	1.09	0.06	1.92	7.04	
2	11	4	1.72	0.84	0.08	1.92	6.86	
2	11	5	2.40	1.80	0.26	3.01	6.39	
2	11	6	1.72	0.48	0.20	1.79	6.83	
2	11	7	3.42	1.60	0.39	3.77	5.36	
2	12	0	2.32	1.68	0.04	2.86	6.44	
2	12	1	1.44	0.89	0.02	1.70	7.15	
2	12	2	1.41	0.99	0.04	1.72	7.19	
2	12	3	1.61	0.99	0.06	1.89	7.00	
2	12	4	1.49	1.01	0.10	1.80	7.12	
2	12	5	1.59	0.60	0.10	1.70	6.97	
2	12	6	2.13	0.81	0.24	2.28	6.46	
2	12	7	1.80	0.75	0.33	1.95	6.78	
2	12	8	2.32	1.19	0.53	2.61	6.33	
2	13	0	2.22	1.62	0.04	2.75	6.52	
2	13	1	1.36	0.87	0.03	1.62	7.23	
2	13	2	1.38	0.84	0.03	1.62	7.20	
2	13	3	1.45	1.23	0.07	1.90	7.19	
2	13	4	1.55	0.76	0.07	1.73	7.03	
2	13	5	1.44	0.31	0.06	1.48	7.10	
2	13	6	1.95	0.78	0.21	2.10	6.64	
2	13	7	1.81	0.04	0.02	1.81	6.73	
2	13	9	2.44	1.31	0.65	2.77	6.23	
2	14	0	2.21	1.54	0.04	2.69	6.51	
2	14	1	1.27	0.80	0.03	1.50	7.31	
2	14	2	1.40	1.04	0.05	1.74	7.21	
2	14	3	1.41	0.80	0.06	1.62	7.17	
2	14	4	1.25	1.08	0.12	1.65	7.36	
2	14	5	2.14	1.56	0.24	2.65	6.58	
2	14	6	1.51	0.21	0.05	1.52	7.03	
2	14	7	1.86	0.70	0.29	1.99	6.72	
2	14	8	4.71	0.00	0.00	4.71	3.83	
2	14	10	1.75	0.00	0.00	1.75	6.79	
2	15	0	2.10	1.51	0.05	2.59	6.61	
2	15	1	1.34	0.86	0.04	1.59	7.25	
2	15	2	1.30	0.68	0.04	1.47	7.26	
2	15	3	1.45	0.56	0.05	1.55	7.11	
2	15	4	1.42	0.55	0.07	1.53	7.13	
2	15	5	1.29	1.01	0.17	1.64	7.32	
2	15	6	1.50	0.21	0.06	1.52	7.04	
2	15	7	1.44	0.18	0.09	1.45	7.10	
2	15	9	4.71	0.00	0.00	4.71	3.83	
2	16	0	2.19	1.65	0.07	2.74	6.56	
2	16	1	1.30	0.60	0.03	1.43	7.26	
2	16	2	1.30	0.78	0.05	1.52	7.28	
2	16	3	1.40	0.55	0.05	1.50	7.16	
2	16	4	1.54	0.25	0.03	1.56	7.00	
2	16	5	1.53	0.39	0.09	1.57	7.02	
2	16	6	1.00	1.59	0.44	1.88	7.70	
2	16	7	1.94	0.00	0.00	1.94	6.60	
2	17	0	2.08	1.35	0.07	2.48	6.59	
2	17	1	1.26	0.76	0.05	1.47	7.31	
2	17	2	1.22	0.79	0.06	1.45	7.36	
2	17	3	1.45	0.35	0.05	1.50	7.09	
2	17	4	1.41	0.54	0.08	1.51	7.14	
2	17	5	1.48	0.22	0.06	1.49	7.06	
2	17	6	2.05	0.21	0.10	2.06	6.49	
2	17	7	0.37	2.17	0.89	2.20	8.45	
2	18	0	2.25	1.76	0.11	2.86	6.52	
2	18	1	1.24	0.69	0.06	1.42	7.33	
2	18	2	1.30	0.61	0.07	1.43	7.26	
2	18	3	1.38	0.57	0.07	1.49	7.18	
2	18	4	1.51	0.17	0.05	1.52	7.03	
2	18	5	1.48	0.76	0.20	1.67	7.09	
2	18	6	1.69	0.31	0.13	1.72	6.85	
2	19	0	1.87	1.13	0.10	2.18	6.76	
2	19	1	1.36	0.39	0.04	1.42	7.18	
2	19	2	1.34	0.60	0.07	1.47	7.22	
2	19	3	1.55	0.30	0.06	1.58	6.99	
2	19	4	1.41	0.65	0.15	1.56	7.15	
2	19	5	1.66	0.00	0.00	1.66	6.88	
2	19	6	1.18	1.10	0.49	1.61	7.44	
2	20	0	2.15	1.20	0.13	2.46	6.50	
2	20	1	1.30	0.68	0.10	1.47	7.26	
2	20	2	1.37	0.51	0.11	1.46	7.18	
2	20	3	1.50	0.28	0.07	1.52	7.04	
2	20	4	1.54	0.23	0.07	1.56	6.99	
2	20	5	0.16	1.14	0.80	1.15	8.46	
2	20	6	1.66	0.00	0.00	1.66	6.88	
2	20	7	1.47	0.08	0.04	1.48	7.06	
2	21	0	1.97	1.32	0.18	2.37	6.70	
2	21	1	1.44	0.28	0.05	1.47	7.10	
2	21	2	1.34	0.56	0.14	1.45	7.22	
2	21	3	1.54	0.17	0.05	1.55	7.00	
2	21	4	1.57	0.33	0.12	1.60	6.97	
2	21	5	1.38	0.06	0.04	1.38	7.16	
2	21	7	1.66	0.00	0.00	1.66	6.88	
2	21	8	1.58	0.00	0.00	1.58	6.96	
2	22	0	2.02	1.08	0.22	2.29	6.60	
2	22	1	1.55	0.17	0.03	1.56	6.99	
2	22	2	1.56	0.16	0.05	1.57	6.98	
2	22	3	1.50	0.28	0.09	1.52	7.05	
2	22	4	1.63	0.19	0.07	1.64	6.91	
2	22	5	1.29	0.00	0.00	1.29	7.25	
2	22	9	1.58	0.00	0.00	1.58	6.96	
2	23	0	2.77	1.02	0.72	2.95	5.86	
2	23	1	1.47	0.19	0.10	1.49	7.07	
2	23	2	1.71	0.04	0.02	1.71	6.82	
2	23	3	1.53	0.22	0.11	1.55	7.00	
2	23	4	1.60	0.22	0.08	1.61	6.94	
2	23	6	1.29	0.00	0.00	1.29	7.25	
2	24	1	1.75	0.00	0.00	1.75	6.79	
2	24	2	1.22	0.00	0.00	1.22	7.32	
2	24	4	1.64	0.15	0.06	1.65	6.90	
2	24	5	1.23	0.06	0.05	1.23	7.31	
2	25	6	1.29	0.00	0.00	1.29	7.25	
3	0	1	4.35	2.15	0.03	4.85	4.70	
3	0	2	4.55	2.36	0.03	5.12	4.63	
3	0	3	4.34	2.19	0.03	4.86	4.73	
3	0	4	4.26	2.23	0.04	4.80	4.82	
3	0	5	3.85	1.89	0.06	4.29	5.05	
3	0	6	3.89	1.88	0.08	4.32	5.01	
3	0	7	3.80	2.63	0.20	4.62	5.42	
3	0	8	4.89	3.56	0.61	6.05	5.10	
3	0	9	3.99	0.10	0.06	3.99	4.54	
3	0	10	3.19	0.34	0.11	3.21	5.36	
3	1	0	5.12	2.97	0.05	5.91	4.53	
3	1	1	4.48	2.41	0.03	5.08	4.72	
3	1	2	4.28	2.28	0.03	4.85	4.83	
3	1	3	4.19	2.22	0.03	4.74	4.88	
3	1	4	3.98	2.03	0.04	4.46	4.99	
3	1	5	3.93	2.15	0.08	4.48	5.09	
3	1	6	3.83	2.81	0.16	4.75	5.48	
3	1	7	3.97	2.03	0.23	4.46	5.00	
3	1	8	4.85	4.75	1.32	6.79	6.01	
3	1	9	3.26	0.34	0.13	3.28	5.28	
3	1	10	2.88	0.00	0.00	2.88	5.66	
3	2	0	5.21	3.25	0.04	6.14	4.65	
3	2	1	4.16	2.29	0.03	4.75	4.94	
3	2	2	4.18	2.24	0.03	4.74	4.90	
3	2	3	3.91	2.05	0.03	4.42	5.06	
3	2	4	3.80	2.03	0.05	4.31	5.15	
3	2	5	3.87	2.81	0.11	4.78	5.45	
3	2	6	3.79	2.25	0.17	4.41	5.25	
3	2	7	4.01	2.97	0.45	4.98	5.41	
3	2	8	3.74	2.10	0.54	4.29	5.24	
3	2	9	2.69	0.19	0.13	2.70	5.84	
3	3	0	4.91	3.09	0.03	5.80	4.77	
3	3	1	3.96	2.17	0.02	4.52	5.06	
3	3	2	3.85	2.11	0.03	4.39	5.14	
3	3	3	3.78	2.16	0.04	4.36	5.22	
3	3	4	3.87	2.44	0.06	4.58	5.27	
3	3	5	3.70	2.05	0.09	4.23	5.26	
3	3	6	4.27	3.14	0.28	5.30	5.29	
3	3	7	4.73	2.96	0.56	5.58	4.82	
3	3	8	3.62	1.72	0.86	4.01	5.21	
3	3	9	10.67	0.00	0.00	10.67	2.13	
3	4	0	4.56	2.89	0.03	5.40	4.91	
3	4	1	3.72	2.10	0.02	4.27	5.25	
3	4	2	3.60	2.04	0.03	4.14	5.34	
3	4	3	3.66	2.15	0.04	4.24	5.33	
3	4	4	3.53	2.23	0.07	4.18	5.48	
3	4	5	3.89	2.71	0.14	4.74	5.37	
3	4	6	4.38	2.39	0.24	4.99	4.79	
3	4	7	5.77	4.56	0.78	7.35	5.33	
3	5	0	4.32	2.80	0.03	5.15	5.06	
3	5	1	3.36	1.89	0.02	3.86	5.51	
3	5	2	3.43	2.02	0.03	3.98	5.49	
3	5	3	3.40	2.06	0.05	3.98	5.53	
3	5	4	3.64	2.35	0.09	4.33	5.44	
3	5	5	2.98	1.68	0.11	3.42	5.80	
3	5	6	4.48	3.26	0.30	5.54	5.21	
3	5	7	6.45	2.41	0.60	6.88	3.19	
3	5	8	9.83	1.60	0.92	9.96	2.06	
3	6	0	3.96	2.60	0.03	4.73	5.26	
3	6	1	3.14	1.82	0.02	3.63	5.69	
3	6	2	3.28	2.10	0.03	3.90	5.66	
3	6	3	3.26	2.06	0.05	3.86	5.66	
3	6	4	3.18	1.88	0.08	3.69	5.68	
3	6	5	3.64	2.54	0.16	4.44	5.51	
3	6	6	3.76	2.94	0.41	4.77	5.61	
3	6	7	7.17	4.37	0.71	8.40	4.58	
3	6	8	5.78	0.60	0.42	5.81	2.82	
3	6	9	6.38	1.19	0.49	6.49	2.47	
3	7	0	3.71	2.60	0.03	4.53	5.49	
3	7	1	2.97	1.82	0.03	3.48	5.86	
3	7	2	2.95	2.02	0.04	3.58	5.94	
3	7	3	3.09	2.12	0.06	3.75	5.85	
3	7	4	3.12	1.94	0.09	3.68	5.75	
3	7	5	3.55	2.25	0.19	4.21	5.47	
3	7	6	4.80	3.32	0.44	5.84	5.00	
3	7	7	4.52	3.24	0.61	5.56	5.16	
3	7	8	8.53	3.57	1.79	9.25	3.57	
3	8	0	3.51	2.63	0.03	4.38	5.67	
3	8	1	2.68	1.74	0.03	3.19	6.11	
3	8	2	2.76	1.80	0.04	3.29	6.05	
3	8	3	2.87	1.76	0.06	3.36	5.93	
3	8	4	2.78	1.97	0.11	3.41	6.08	
3	8	5	3.83	2.85	0.24	4.78	5.50	
3	8	6	3.73	3.11	0.43	4.86	5.73	
3	8	7	6.57	3.31	1.35	7.36	3.85	
