3	5	-0.09	0.30	0.00	0.31	0.93	
3	6	-0.01	0.07	0.00	0.07	0.96	
3	7	-0.00	0.02	0.00	0.02	0.97	
3	8	0.00	0.00	0.00	0.00	0.97	
3	9	0.00	0.00	0.00	0.00	0.97	
3	10	0.00	0.00	0.00	0.00	0.97	
3	11	0.00	0.00	0.00	0.00	0.97	
3	12	0.00	0.00	0.00	0.00	0.97	
3	13	0.00	0.00	0.00	0.00	0.97	
3	14	0.00	0.00	0.00	0.00	0.97	
3	15	0.00	0.00	0.00	0.00	0.97	
3	16	0.00	0.00	0.00	0.00	0.97	
3	17	0.00	0.00	0.00	0.00	0.97	
4	0	-8.05	60.19	1.29	60.72	60.60	
4	1	-6.76	54.62	0.73	55.03	54.92	
4	2	-3.16	27.84	0.34	28.02	27.93	
4	3	-1.51	14.18	0.17	14.26	14.19	
4	4	-0.38	0.58	0.01	0.70	0.83	
4	5	-0.05	0.21	0.00	0.21	0.94	
4	6	-0.00	0.04	0.00	0.04	0.97	
4	7	0.00	0.00	0.00	0.00	0.97	
4	8	-0.00	0.02	0.00	0.02	0.97	
4	9	0.00	0.00	0.00	0.00	0.97	
4	10	0.00	0.00	0.00	0.00	0.97	
4	11	0.00	0.00	0.00	0.00	0.97	
4	12	0.00	0.00	0.00	0.00	0.97	
4	13	0.00	0.00	0.00	0.00	0.97	
4	14	0.00	0.00	0.00	0.00	0.97	
4	15	0.00	0.00	0.00	0.00	0.97	
4	16	0.00	0.00	0.00	0.00	0.97	
4	17	0.00	0.00	0.00	0.00	0.97	
5	0	-5.19	38.27	0.67	38.62	38.50	
5	1	-4.76	38.02	0.47	38.32	38.21	
5	2	-4.11	40.60	0.52	40.81	40.72	
5	3	-1.80	23.83	0.33	23.89	23.84	
5	4	-0.56	11.04	0.16	11.05	11.04	
5	5	-0.09	0.31	0.00	0.33	0.93	
5	6	-0.01	0.08	0.00	0.09	0.96	
5	7	-0.00	0.03	0.00	0.03	0.97	
5	8	-0.00	0.02	0.00	0.02	0.97	
5	9	-0.00	0.02	0.00	0.02	0.97	
5	10	0.00	0.00	0.00	0.00	0.97	
5	11	0.00	0.00	0.00	0.00	0.97	
5	12	0.00	0.00	0.00	0.00	0.97	
5	13	0.00	0.00	0.00	0.00	0.97	
5	14	0.00	0.00	0.00	0.00	0.97	
5	15	0.00	0.00	0.00	0.00	0.97	
5	16	0.00	0.00	0.00	0.00	0.97	
5	17	0.00	0.00	0.00	0.00	0.97	
6	0	-4.58	33.28	0.57	33.59	33.47	
6	1	-4.20	32.87	0.41	33.14	33.03	
6	2	-4.04	39.35	0.51	39.56	39.47	
6	3	-1.65	19.92	0.27	19.99	19.93	
6	4	-1.26	23.48	0.33	23.52	23.49	
6	5	-0.31	10.87	0.16	10.88	10.89	
6	6	-0.03	0.16	0.00	0.17	0.96	
6	7	-0.00	0.05	0.00	0.05	0.97	
6	8	-0.00	0.04	0.00	0.04	0.97	
6	9	0.00	0.00	0.00	0.00	0.97	
6	10	0.00	0.00	0.00	0.00	0.97	
6	11	0.00	0.00	0.00	0.00	0.97	
6	12	0.00	0.00	0.00	0.00	0.97	
6	13	0.00	0.00	0.00	0.00	0.97	
6	14	0.00	0.00	0.00	0.00	0.97	
6	15	0.00	0.00	0.00	0.00	0.97	
6	16	0.00	0.00	0.00	0.00	0.97	
6	17	0.00	0.00	0.00	0.00	0.97	
7	0	-4.71	36.28	0.63	36.59	36.47	
7	1	-3.86	30.44	0.38	30.68	30.58	
7	2	-2.94	27.10	0.35	27.26	27.17	
7	3	-2.49	30.13	0.41	30.23	30.17	
7	4	-1.32	21.95	0.31	21.99	21.95	
7	5	-0.37	10.30	0.15	10.31	10.32	
7	6	-0.23	10.67	0.16	10.67	10.70	
7	7	-0.01	0.10	0.00	0.10	0.96	
7	8	-0.00	0.04	0.00	0.04	0.97	
7	9	-0.00	0.03	0.00	0.03	0.97	
7	10	0.00	0.00	0.00	0.00	0.97	
7	11	0.00	0.00	0.00	0.00	0.97	
7	12	0.00	0.00	0.00	0.00	0.97	
7	13	0.00	0.00	0.00	0.00	0.97	
7	14	0.00	0.00	0.00	0.00	0.97	
7	15	0.00	0.00	0.00	0.00	0.97	
7	16	0.00	0.00	0.00	0.00	0.97	
7	17	0.00	0.00	0.00	0.00	0.97	
8	0	-4.61	36.53	0.64	36.82	36.71	
8	1	-3.29	25.32	0.32	25.53	25.42	
8	2	-2.73	24.28	0.31	24.43	24.34	
8	3	-2.56	29.79	0.40	29.90	29.84	
8	4	-1.22	18.82	0.27	18.86	18.82	
8	5	-0.87	19.39	0.28	19.41	19.39	
8	6	-0.26	10.03	0.15	10.04	10.06	
8	7	-0.03	0.18	0.00	0.18	0.96	
8	8	-0.01	0.07	0.00	0.07	0.96	
8	9	-0.00	0.03	0.00	0.03	0.97	
8	10	0.00	0.00	0.00	0.00	0.97	
8	11	0.00	0.00	0.00	0.00	0.97	
8	12	0.00	0.00	0.00	0.00	0.97	
8	13	0.00	0.00	0.00	0.00	0.97	
8	14	0.00	0.00	0.00	0.00	0.97	
8	15	0.00	0.00	0.00	0.00	0.97	
8	16	0.00	0.00	0.00	0.00	0.97	
8	17	0.00	0.00	0.00	0.00	0.97	
9	0	-3.52	26.95	0.47	27.18	27.07	
9	1	-3.58	30.05	0.38	30.26	30.16	
9	2	-2.79	26.04	0.34	26.19	26.11	
9	3	-2.07	22.58	0.30	22.67	22.60	
9	4	-1.38	19.91	0.28	19.96	19.91	
9	5	-0.61	12.98	0.19	13.00	12.99	
9	6	-0.44	13.36	0.20	13.37	13.37	
9	7	-0.21	10.03	0.16	10.03	10.05	
9	8	-0.01	0.10	0.00	0.10	0.96	
9	9	-0.00	0.05	0.00	0.05	0.97	
9	10	-0.00	0.02	0.00	0.02	0.97	
9	11	0.00	0.00	0.00	0.00	0.97	
9	12	0.00	0.00	0.00	0.00	0.97	
9	13	0.00	0.00	0.00	0.00	0.97	
9	14	0.00	0.00	0.00	0.00	0.97	
9	15	0.00	0.00	0.00	0.00	0.97	
9	16	0.00	0.00	0.00	0.00	0.97	
9	17	0.00	0.00	0.00	0.00	0.97	
10	0	-2.91	20.98	0.37	21.18	21.07	
10	1	-3.52	30.35	0.38	30.55	30.46	
10	2	-2.68	24.91	0.33	25.06	24.97	
10	3	-1.86	19.88	0.27	19.97	19.90	
10	4	-1.46	20.75	0.29	20.80	20.76	
10	5	-0.66	12.22	0.18	12.24	12.22	
10	6	-0.46	12.89	0.20	12.89	12.90	
10	7	-0.23	9.46	0.15	9.46	9.49	
10	8	-0.03	0.18	0.00	0.18	0.96	
10	9	-0.01	0.09	0.00	0.09	0.96	
10	10	-0.00	0.03	0.00	0.03	0.97	
10	11	0.00	0.00	0.00	0.00	0.97	
10	12	0.00	0.00	0.00	0.00	0.97	
10	13	0.00	0.00	0.00	0.00	0.97	
10	14	0.00	0.00	0.00	0.00	0.97	
10	15	0.00	0.00	0.00	0.00	0.97	
10	16	0.00	0.00	0.00	0.00	0.97	
10	17	0.00	0.00	0.00	0.00	0.97	
11	0	-2.51	17.16	0.30	17.35	17.23	
11	1	-3.25	28.15	0.36	28.33	28.24	
11	2	-2.89	27.83	0.36	27.98	27.90	
11	3	-1.97	21.87	0.30	21.96	21.90	
11	4	-0.77	1.02	0.01	1.27	1.04	
11	5	-1.12	20.27	0.29	20.31	20.28	
11	6	-0.21	0.56	0.01	0.60	0.95	
11	7	-0.24	9.06	0.14	9.06	9.09	
11	8	-0.04	0.23	0.00	0.23	0.96	
11	9	-0.01	0.12	0.00	0.12	0.97	
11	10	-0.00	0.05	0.00	0.05	0.97	
11	11	0.00	0.00	0.00	0.00	0.97	
11	12	0.00	0.00	0.00	0.00	0.97	
11	13	0.00	0.00	0.00	0.00	0.97	
11	14	0.00	0.00	0.00	0.00	0.97	
11	15	0.00	0.00	0.00	0.00	0.97	
11	16	0.00	0.00	0.00	0.00	0.97	
11	17	0.00	0.00	0.00	0.00	0.97	
12	0	-3.21	26.94	0.47	27.13	27.03	
12	1	-2.58	21.60	0.27	21.75	21.66	
12	2	-2.83	27.47	0.36	27.61	27.53	
12	3	-1.57	16.54	0.23	16.61	16.55	
12	4	-1.27	16.89	0.24	16.94	16.89	
12	5	-0.77	13.56	0.20	13.58	13.56	
12	6	-0.22	0.56	0.01	0.61	0.94	
12	7	-0.24	8.67	0.14	8.67	8.70	
12	8	-0.05	0.27	0.00	0.28	0.95	
12	9	-0.01	0.11	0.00	0.11	0.96	
12	10	-0.00	0.07	0.00	0.07	0.97	
12	11	-0.00	0.02	0.00	0.02	0.97	
12	12	0.00	0.00	0.00	0.00	0.97	
12	13	0.00	0.00	0.00	0.00	0.97	
12	14	0.00	0.00	0.00	0.00	0.97	
12	15	0.00	0.00	0.00	0.00	0.97	
12	16	0.00	0.00	0.00	0.00	0.97	
12	17	0.00	0.00	0.00	0.00	0.97	
13	0	-2.82	23.86	0.42	24.03	23.93	
13	1	-2.41	20.47	0.26	20.61	20.52	
13	2	-2.50	24.36	0.32	24.49	24.41	
13	3	-1.90	20.97	0.28	21.06	21.00	
13	4	-0.89	10.12	0.14	10.16	10.12	
13	5	-0.99	16.79	0.24	16.82	16.79	
13	6	-0.23	0.58	0.01	0.63	0.94	
13	7	-0.25	8.11	0.13	8.11	8.14	
13	8	-0.05	0.25	0.00	0.25	0.95	
13	9	-0.02	0.18	0.00	0.18	0.96	
13	10	-0.00	0.07	0.00	0.07	0.97	
13	11	-0.00	0.02	0.00	0.02	0.97	
13	12	0.00	0.00	0.00	0.00	0.97	
13	13	0.00	0.00	0.00	0.00	0.97	
13	14	0.00	0.00	0.00	0.00	0.97	
13	15	0.00	0.00	0.00	0.00	0.97	
13	16	0.00	0.00	0.00	0.00	0.97	
13	17	0.00	0.00	0.00	0.00	0.97	
14	0	-2.36	19.25	0.34	19.40	19.30	
14	1	-2.49	22.18	0.28	22.32	22.24	
14	2	-2.11	20.27	0.27	20.38	20.30	
14	3	-1.70	18.70	0.25	18.77	18.71	
14	4	-1.16	15.24	0.21	15.29	15.25	
14	5	-0.84	14.24	0.21	14.26	14.24	
14	6	-0.34	7.43	0.11	7.44	7.46	
14	7	-0.25	7.78	0.12	7.78	7.81	
14	8	-0.06	0.29	0.00	0.29	0.95	
14	9	-0.02	0.18	0.00	0.18	0.96	
14	10	-0.01	0.11	0.00	0.11	0.97	
14	11	-0.00	0.02	0.00	0.02	0.97	
14	12	0.00	0.00	0.00	0.00	0.97	
14	13	0.00	0.00	0.00	0.00	0.97	
14	14	0.00	0.00	0.00	0.00	0.97	
14	15	0.00	0.00	0.00	0.00	0.97	
14	16	0.00	0.00	0.00	0.00	0.97	
14	17	0.00	0.00	0.00	0.00	0.97	
15	0	-2.33	19.65	0.34	19.78	19.69	
15	1	-2.35	21.21	0.27	21.34	21.25	
15	2	-2.08	20.24	0.27	20.34	20.27	
15	3	-1.19	10.99	0.15	11.05	10.99	
15	4	-1.29	17.08	0.24	17.13	17.08	
15	5	-0.90	15.10	0.22	15.13	15.11	
15	6	-0.35	7.04	0.11	7.05	7.07	
15	7	-0.25	7.41	0.12	7.42	7.45	
15	8	-0.06	0.29	0.00	0.29	0.95	
15	9	-0.03	0.19	0.00	0.19	0.96	
15	10	-0.01	0.12	0.00	0.12	0.96	
15	11	-0.00	0.05	0.00	0.05	0.97	
15	12	0.00	0.00	0.00	0.00	0.97	
15	13	0.00	0.00	0.00	0.00	0.97	
15	14	0.00	0.00	0.00	0.00	0.97	
15	15	0.00	0.00	0.00	0.00	0.97	
15	16	0.00	0.00	0.00	0.00	0.97	
15	17	0.00	0.00	0.00	0.00	0.97	
16	0	-2.35	20.21	0.35	20.34	20.25	
16	1	-2.14	19.45	0.25	19.57	19.49	
16	2	-2.03	19.87	0.26	19.97	19.90	
16	3	-1.20	12.09	0.17	12.15	12.09	
16	4	-1.06	13.77	0.19	13.81	13.77	
16	5	-0.79	12.72	0.18	12.75	12.73	
16	6	-0.45	9.52	0.14	9.53	9.53	
16	7	-0.26	7.01	0.11	7.01	7.04	
16	8	-0.06	0.29	0.00	0.30	0.95	
16	9	-0.03	0.17	0.00	0.17	0.96	
16	10	-0.01	0.15	0.00	0.15	0.96	
16	11	-0.00	0.06	0.00	0.06	0.97	
16	12	-0.00	0.04	0.00	0.04	0.97	
16	13	0.00	0.00	0.00	0.00	0.97	
16	14	0.00	0.00	0.00	0.00	0.97	
16	15	0.00	0.00	0.00	0.00	0.97	
16	16	0.00	0.00	0.00	0.00	0.97	
16	17	0.00	0.00	0.00	0.00	0.97	
17	0	-2.36	20.73	0.36	20.86	20.78	
17	1	-2.00	18.29	0.23	18.40	18.32	
17	2	-1.63	15.55	0.20	15.64	15.56	
17	3	-1.43	16.04	0.22	16.11	16.05	
17	4	-0.95	11.75	0.16	11.78	11.75	
17	5	-0.76	12.13	0.18	12.15	12.13	
17	6	-0.44	8.96	0.13	8.97	8.97	
17	7	-0.25	6.80	0.11	6.80	6.84	
17	8	-0.08	0.32	0.01	0.33	0.94	
17	9	-0.03	0.22	0.00	0.22	0.96	
17	10	-0.02	0.15	0.00	0.15	0.96	
17	11	-0.01	0.08	0.00	0.08	0.97	
17	12	-0.00	0.02	0.00	0.02	0.97	
17	13	-0.00	0.05	0.00	0.05	0.97	
17	14	0.00	0.00	0.00	0.00	0.97	
17	15	0.00	0.00	0.00	0.00	0.97	
17	16	0.00	0.00	0.00	0.00	0.97	
17	17	0.00	0.00	0.00	0.00	0.97	
18	0	-2.34	20.94	0.37	21.07	20.98	
18	1	-1.71	15.07	0.19	15.17	15.09	
18	2	-1.73	17.31	0.23	17.39	17.32	
18	3	-1.23	13.20	0.18	13.26	13.21	
18	4	-1.05	13.62	0.19	13.66	13.62	
18	5	-0.56	8.17	0.12	8.19	8.18	
18	6	-0.53	10.47	0.16	10.49	10.48	
18	7	-0.25	6.37	0.10	6.37	6.41	
18	8	-0.08	0.32	0.01	0.33	0.94	
18	9	-0.04	0.22	0.00	0.22	0.96	
18	10	-0.02	0.15	0.00	0.16	0.96	
18	11	-0.01	0.09	0.00	0.09	0.96	
18	12	-0.00	0.05	0.00	0.05	0.97	
18	13	-0.00	0.05	0.00	0.05	0.97	
18	14	0.00	0.00	0.00	0.00	0.97	
18	15	0.00	0.00	0.00	0.00	0.97	
18	16	0.00	0.00	0.00	0.00	0.97	
18	17	0.00	0.00	0.00	0.00	0.97	
19	0	-1.92	17.17	0.29	17.28	17.20	
19	1	-1.68	15.20	0.19	15.29	15.21	
19	2	-1.59	15.77	0.21	15.85	15.78	
19	3	-1.23	13.55	0.18	13.60	13.55	
19	4	-0.93	11.82	0.16	11.86	11.82	
19	5	-0.70	10.99	0.16	11.01	10.99	
19	6	-0.52	9.98	0.15	9.99	9.99	
19	7	-0.24	6.01	0.10	6.02	6.06	
19	8	-0.08	0.31	0.01	0.32	0.94	
19	9	-0.05	0.23	0.00	0.24	0.95	
19	10	-0.02	0.15	0.00	0.15	0.96	
19	11	-0.01	0.13	0.00	0.13	0.97	
19	12	-0.00	0.05	0.00	0.05	0.97	
19	13	0.00	0.00	0.00	0.00	0.97	
19	14	-0.00	0.05	0.00	0.05	0.97	
19	15	0.00	0.00	0.00	0.00	0.97	
19	16	0.00	0.00	0.00	0.00	0.97	
19	17	0.00	0.00	0.00	0.00	0.97	
20	0	-1.71	15.19	0.26	15.28	15.21	
20	1	-1.63	15.16	0.19	15.25	15.18	
20	2	-1.50	14.90	0.20	14.97	14.91	
20	3	-1.23	13.72	0.18	13.77	13.72	
20	4	-0.81	10.10	0.14	10.13	10.10	
20	5	-0.77	11.68	0.17	11.71	11.68	
20	6	-0.33	5.46	0.08	5.47	5.50	
20	7	-0.32	8.05	0.13	8.05	8.07	
20	8	-0.09	0.33	0.01	0.34	0.93	
20	9	-0.05	0.23	0.00	0.23	0.95	
20	10	-0.02	0.16	0.00	0.16	0.96	
20	11	-0.01	0.09	0.00	0.09	0.96	
20	12	-0.01	0.10	0.00	0.10	0.97	
20	13	-0.00	0.04	0.00	0.04	0.97	
20	14	0.00	0.00	0.00	0.00	0.97	
20	15	0.00	0.00	0.00	0.00	0.97	
20	16	0.00	0.00	0.00	0.00	0.97	
20	17	0.00	0.00	0.00	0.00	0.97	
21	0	-1.63	14.70	0.26	14.79	14.71	
21	1	-1.48	13.63	0.17	13.71	13.64	
21	2	-1.24	11.91	0.16	11.98	11.92	
21	3	-1.29	14.53	0.20	14.59	14.53	
21	4	-0.85	10.72	0.15	10.75	10.72	
21	5	-0.73	11.08	0.16	11.10	11.08	
21	6	-0.40	7.24	0.11	7.25	7.26	
21	7	-0.23	5.44	0.09	5.44	5.49	
21	8	-0.18	5.69	0.09	5.69	5.74	
21	9	-0.05	0.25	0.00	0.25	0.95	
21	10	-0.02	0.17	0.00	0.17	0.96	
21	11	-0.01	0.11	0.00	0.11	0.96	
21	12	-0.00	0.08	0.00	0.08	0.97	
21	13	-0.00	0.04	0.00	0.04	0.97	
21	14	-0.00	0.04	0.00	0.04	0.97	
21	15	0.00	0.00	0.00	0.00	0.97	
21	16	0.00	0.00	0.00	0.00	0.97	
21	17	0.00	0.00	0.00	0.00	0.97	
22	0	-1.34	11.33	0.20	11.41	11.34	
22	1	-1.51	14.29	0.18	14.36	14.30	
22	2	-1.28	12.78	0.17	12.85	12.79	
22	3	-0.99	10.75	0.15	10.80	10.75	
22	4	-0.93	11.86	0.16	11.90	11.86	
22	5	-0.63	9.46	0.14	9.48	9.46	
22	6	-0.46	8.46	0.13	8.48	8.48	
22	7	-0.22	5.18	0.08	5.19	5.24	
22	8	-0.18	5.42	0.09	5.43	5.48	
22	9	-0.06	0.25	0.00	0.26	0.94	
22	10	-0.03	0.18	0.00	0.18	0.96	
22	11	-0.01	0.10	0.00	0.10	0.96	
22	12	-0.01	0.07	0.00	0.07	0.97	
22	13	-0.00	0.08	0.00	0.08	0.97	
22	14	-0.00	0.01	0.00	0.01	0.97	
22	15	0.00	0.00	0.00	0.00	0.97	
22	16	0.00	0.00	0.00	0.00	0.97	
22	17	0.00	0.00	0.00	0.00	0.97	
23	0	-1.26	10.77	0.19	10.84	10.77	
23	1	-1.48	14.20	0.18	14.28	14.21	
23	2	-1.09	10.69	0.14	10.74	10.69	
23	3	-1.21	13.74	0.18	13.79	13.74	
23	4	-0.70	8.62	0.12	8.65	8.62	
23	5	-0.54	7.73	0.11	7.75	7.74	
23	6	-0.37	6.59	0.10	6.60	6.61	
23	7	-0.31	6.93	0.11	6.94	6.96	
23	8	-0.18	5.13	0.09	5.13	5.19	
23	9	-0.05	0.22	0.00	0.23	0.94	
23	10	-0.03	0.19	0.00	0.19	0.95	
23	11	-0.01	0.12	0.00	0.12	0.96	
23	12	-0.01	0.07	0.00	0.07	0.96	
23	13	-0.00	0.08	0.00	0.08	0.97	
23	14	-0.00	0.01	0.00	0.01	0.97	
23	15	0.00	0.00	0.00	0.00	0.97	
23	16	0.00	0.00	0.00	0.00	0.97	
23	17	0.00	0.00	0.00	0.00	0.97	
24	0	-1.44	13.39	0.23	13.47	13.40	
24	1	-1.16	10.58	0.14	10.65	10.58	
24	2	-1.14	11.55	0.15	11.61	11.55	
24	3	-1.10	12.50	0.17	12.55	12.50	
24	4	-0.68	8.19	0.11	8.21	8.19	
24	5	-0.45	5.94	0.08	5.96	5.96	
24	6	-0.58	10.04	0.15	10.05	10.04	
24	7	-0.30	6.55	0.10	6.56	6.58	
24	8	-0.09	0.30	0.01	0.32	0.93	
24	9	-0.06	0.23	0.00	0.23	0.94	
24	10	-0.03	0.17	0.00	0.18	0.95	
24	11	-0.02	0.13	0.00	0.13	0.96	
24	12	-0.01	0.07	0.00	0.07	0.96	
24	13	-0.00	0.06	0.00	0.06	0.97	
24	14	-0.00	0.05	0.00	0.05	0.97	
24	15	0.00	0.00	0.00	0.00	0.97	
24	16	0.00	0.00	0.00	0.00	0.97	
24	17	0.00	0.00	0.00	0.00	0.97	
25	0	-1.39	12.87	0.23	12.94	12.87	
25	1	-1.22	11.73	0.15	11.79	11.73	
25	2	-0.98	9.63	0.13	9.68	9.63	
25	3	-1.04	11.92	0.16	11.96	11.92	
25	4	-0.59	6.72	0.09	6.75	6.73	
25	5	-0.49	6.98	0.10	7.00	7.00	
25	6	-0.42	7.35	0.11	7.37	7.37	
25	7	-0.37	7.65	0.12	7.66	7.67	
25	8	-0.10	0.30	0.00	0.31	0.92	
25	9	-0.05	0.22	0.00	0.23	0.94	
25	10	-0.03	0.15	0.00	0.15	0.95	
25	11	-0.02	0.14	0.00	0.14	0.96	
25	12	-0.01	0.10	0.00	0.10	0.96	
25	13	-0.00	0.05	0.00	0.05	0.97	
25	14	-0.00	0.04	0.00	0.04	0.97	
25	15	-0.00	0.01	0.00	0.01	0.97	
25	16	0.00	0.00	0.00	0.00	0.97	
25	17	0.00	0.00	0.00	0.00	0.97	
26	0	-1.22	11.23	0.20	11.30	11.23	
26	1	-1.15	11.21	0.14	11.27	11.21	
26	2	-1.01	10.36	0.14	10.41	10.36	
26	3	-0.85	9.45	0.13	9.49	9.46	
26	4	-0.72	9.08	0.13	9.11	9.08	
26	5	-0.42	5.44	0.08	5.45	5.46	
26	6	-0.41	6.94	0.11	6.95	6.96	
26	7	-0.15	0.36	0.01	0.39	0.89	
26	8	-0.32	7.59	0.13	7.60	7.62	
26	9	-0.06	0.22	0.00	0.23	0.94	
26	10	-0.03	0.15	0.00	0.15	0.95	
26	11	-0.02	0.12	0.00	0.13	0.96	
26	12	-0.01	0.11	0.00	0.11	0.96	
26	13	-0.00	0.07	0.00	0.07	0.97	
26	14	-0.00	0.04	0.00	0.04	0.97	
26	15	-0.00	0.01	0.00	0.01	0.97	
26	16	0.00	0.00	0.00	0.00	0.97	
26	17	0.00	0.00	0.00	0.00	0.97	
27	0	-0.93	7.61	0.13	7.67	7.61	
27	1	-1.21	11.94	0.15	12.00	11.94	
27	2	-1.00	10.44	0.14	10.48	10.44	
27	3	-0.67	6.75	0.09	6.79	6.76	
27	4	-0.69	8.64	0.12	8.67	8.65	
27	5	-0.51	7.26	0.10	7.27	7.27	
27	6	-0.38	6.58	0.10	6.59	6.60	
27	7	-0.14	0.34	0.01	0.37	0.89	
27	8	-0.24	5.91	0.10	5.92	5.96	
27	9	-0.14	4.39	0.08	4.39	4.47	
27	10	-0.03	0.16	0.00	0.16	0.95	
27	11	-0.02	0.11	0.00	0.11	0.96	
27	12	-0.01	0.12	0.00	0.12	0.96	
27	13	-0.00	0.06	0.00	0.06	0.97	
27	14	-0.00	0.03	0.00	0.03	0.97	
27	15	-0.00	0.01	0.00	0.01	0.97	
27	16	0.00	0.00	0.00	0.00	0.97	
27	17	0.00	0.00	0.00	0.00	0.97	
28	0	-1.10	10.22	0.18	10.28	10.22	
28	1	-1.06	10.48	0.13	10.53	10.48	
28	2	-0.90	9.37	0.12	9.42	9.37	
28	3	-0.68	7.24	0.10	7.28	7.25	
28	4	-0.51	5.79	0.08	5.81	5.80	
28	5	-0.59	8.46	0.12	8.48	8.47	
28	6	-0.37	6.26	0.09	6.27	6.29	
28	7	-0.14	0.32	0.01	0.35	0.89	
28	8	-0.10	0.28	0.00	0.30	0.92	
28	9	-0.27	7.25	0.13	7.26	7.28	
28	10	-0.04	0.18	0.00	0.18	0.95	
28	11	-0.02	0.11	0.00	0.11	0.96	
28	12	-0.01	0.12	0.00	0.12	0.96	
28	13	-0.01	0.08	0.00	0.08	0.96	
28	14	-0.00	0.04	0.00	0.04	0.97	
28	15	-0.00	0.02	0.00	0.02	0.97	
28	16	0.00	0.00	0.00	0.00	0.97	
28	17	0.00	0.00	0.00	0.00	0.97	
